mmsi,is_fishing,label,sublabel,length,tonnage,country
200013173,Fishing,,,,,
200013174,Fishing,,,,,
200013216,Fishing,,,,,
200013232,Fishing,,,,,
200013237,Fishing,,,,,
200013240,Fishing,,,,,
200013264,Fishing,,,,,
200013274,Fishing,,,,,
200013308,Fishing,,,,,
200013312,Fishing,,,,,
200013314,Fishing,,,,,
200013317,Fishing,,,,,
200013321,Fishing,,,,,
200013325,Fishing,,,,,
200013374,Fishing,,,,,
200013375,Fishing,,,,,
200013395,Fishing,,,,,
200013417,Fishing,,,,,
200013437,Fishing,,,,,
200013450,Fishing,,,,,
200013491,Fishing,,,,,
200013633,Fishing,,,,,
200013683,Fishing,,,,,
200013693,Fishing,,,,,
200013805,Fishing,,,,,
200013809,Fishing,,,,,
200013850,Fishing,,,,,
200013930,Fishing,,,,,
200013949,Fishing,,,,,
200013977,Fishing,,,,,
200014064,Fishing,,,,,
200014065,Fishing,,,,,
200014081,Fishing,,,,,
200014089,Fishing,,,,,
200014140,Fishing,,,,,
200014205,Fishing,,,,,
200014335,Fishing,,,,,
200014455,Fishing,,,,,
200014564,Fishing,,,,,
200015788,Fishing,,,,,
200026187,Fishing,,,,,
200032530,Fishing,,,,,
200040127,Fishing,,,,,
200040128,Fishing,,,,,
200045288,Fishing,,,,,
200050493,Fishing,,,,,
200050570,Fishing,,,,,
200050890,Fishing,,,,,
200060933,Fishing,,,,,
200084735,Fishing,,,,,
200088007,Fishing,,,,,
200088559,Fishing,,,,,
200102989,Fishing,,,,,
200123456,Fishing,,,,,
200130215,Fishing,,,,,
200140810,Fishing,,,,,
200150105,Fishing,,,,,
200150528,Fishing,,,,,
200150612,Fishing,,,,,
200150704,Fishing,,,,,
200154633,Fishing,,,,,
200188198,Fishing,,,,,
200212002,Fishing,,,,,
200336666,Fishing,,,,,
200414818,Fishing,,,,,
200583782,Fishing,,,,,
200646089,Fishing,,,,,
200801320,Fishing,,,,,
200857777,Fishing,,,,,
200888888,Fishing,,,,,
200910121,Fishing,,,,,
200952456,Fishing,,,,,
201100000,Fishing,,,,,ALB
201100153,Fishing,,,,,ALB
201201205,Fishing,,,,,ALB
201204022,Fishing,,,,,ALB
201210158,Fishing,,,,,ALB
201302101,Fishing,,,,,ALB
201304278,Fishing,,,,,ALB
201307228,Fishing,,,,,ALB
201307238,Fishing,,,,,ALB
201308158,Fishing,,,,,ALB
201309068,Fishing,,,,,ALB
201312078,Fishing,,,,,ALB
201399999,Fishing,,,,,ALB
201400317,Fishing,,,,,ALB
201401106,Fishing,,,,,ALB
201403058,Fishing,,,,,ALB
201411000,Fishing,,,,,ALB
201412276,Fishing,,,,,ALB
201501188,Fishing,,,,,ALB
201502000,Fishing,,,,,ALB
201506250,Fishing,,,,,ALB
201509240,Fishing,,,,,ALB
201539399,Fishing,,,,,ALB
201550155,Fishing,,,,,ALB
201746785,Fishing,,,,,ALB
203058200,Non-fishing,Passenger,,,,
203116200,Non-fishing,Passenger,,,,
203169200,Non-fishing,Passenger,,,,
203170200,Non-fishing,Passenger,,,,
203174200,Non-fishing,Passenger,,,,
203178300,Non-fishing,Passenger,,,,
203183300,Non-fishing,Passenger,,,,
203188400,Non-fishing,Passenger,,,,
203191200,Non-fishing,Passenger,,,,
203197200,Non-fishing,Passenger,,,,
203199400,Non-fishing,Passenger,,,,
203204400,Non-fishing,Passenger,,,,
203208200,Non-fishing,Passenger,,,,
203220200,Non-fishing,Passenger,,,,
203224300,Non-fishing,Passenger,,,,
203226200,Non-fishing,Passenger,Sailing,,,
203229100,Non-fishing,Passenger,,,,
203242100,Non-fishing,Passenger,,,,
203246400,Non-fishing,Passenger,,,,
203253400,Non-fishing,Passenger,,,,
203255100,Non-fishing,Passenger,,,,
203257100,Non-fishing,Passenger,,,,
203259100,Non-fishing,Passenger,,,,
203260100,Non-fishing,Passenger,,,,
203263100,Non-fishing,Passenger,,,,
203266400,Non-fishing,Passenger,,,,
203293400,Non-fishing,Passenger,,,,
203303100,Non-fishing,Passenger,,,,
203306100,Non-fishing,Passenger,,,,
203310200,Non-fishing,Passenger,,,,
203312200,Non-fishing,Passenger,,,,
203319300,Non-fishing,Passenger,,,,
203322100,Non-fishing,Passenger,,,,
203324300,Non-fishing,Passenger,,,,
203339100,Non-fishing,Passenger,,,,
203341100,Non-fishing,Passenger,,,,
203341300,Non-fishing,Passenger,,,,
203342300,Non-fishing,Passenger,,,,
203344300,Non-fishing,Passenger,,,,
203345300,Non-fishing,Passenger,,,,
203351300,Non-fishing,Passenger,,,,
203362400,Non-fishing,Passenger,,,,
203365300,Non-fishing,Passenger,,,,
203366300,Non-fishing,Passenger,,,,
203367300,Non-fishing,Passenger,,,,
203368300,Non-fishing,Passenger,,,,
203369300,Non-fishing,Passenger,,,,
203371300,Non-fishing,Passenger,,,,
203374300,Non-fishing,Passenger,,,,
203375300,Non-fishing,Passenger,,,,
203376300,Non-fishing,Passenger,,,,
203377300,Non-fishing,Passenger,,,,
203378200,Non-fishing,Passenger,,,,
203378300,Non-fishing,Passenger,,,,
203379300,Non-fishing,Passenger,,,,
203379400,Non-fishing,Passenger,,,,
203380100,Non-fishing,Passenger,,,,
203381300,Non-fishing,Passenger,,,,
203382300,Non-fishing,Passenger,,,,
203383300,Non-fishing,Passenger,,,,
203387300,Non-fishing,Passenger,,,,
203388300,Non-fishing,Passenger,,,,
203389300,Non-fishing,Passenger,,,,
203392200,Non-fishing,Passenger,,,,
203401300,Non-fishing,Passenger,,,,
203402300,Non-fishing,Passenger,,,,
203404300,Non-fishing,Passenger,,,,
203405300,Non-fishing,Passenger,,,,
203406300,Non-fishing,Passenger,,,,
203408300,Non-fishing,Passenger,,,,
203409300,Non-fishing,Passenger,,,,
203411300,Non-fishing,Passenger,,,,
203421300,Non-fishing,Passenger,,,,
203422300,Non-fishing,Passenger,,,,
203425300,Non-fishing,Passenger,,,,
203428300,Non-fishing,Passenger,,,,
203429300,Non-fishing,Passenger,,,,
203431300,Non-fishing,Passenger,,,,
203432300,Non-fishing,Passenger,,,,
203433300,Non-fishing,Passenger,,,,
203434300,Non-fishing,Passenger,,,,
203435300,Non-fishing,Passenger,,,,
203437300,Non-fishing,Passenger,,,,
203439300,Non-fishing,Passenger,,,,
203441100,Non-fishing,Passenger,,,,
203441300,Non-fishing,Passenger,,,,
203442100,Non-fishing,Passenger,,,,
203442300,Non-fishing,Passenger,,,,
203444300,Non-fishing,Passenger,,,,
203445300,Non-fishing,Passenger,,,,
203446300,Non-fishing,Passenger,,,,
203452300,Non-fishing,Passenger,,,,
203453300,Non-fishing,Passenger,,,,
203458400,Non-fishing,Passenger,,,,
203459300,Non-fishing,Passenger,,,,
203461300,Non-fishing,Passenger,,,,
203464300,Non-fishing,Passenger,,,,
203466400,Non-fishing,Passenger,,,,
203467400,Non-fishing,Passenger,,,,
203469400,Non-fishing,Passenger,,,,
203472400,Non-fishing,Passenger,,,,
203473400,Non-fishing,Passenger,,,,
203474400,Non-fishing,Passenger,,,,
203475400,Non-fishing,Passenger,,,,
203478400,Non-fishing,Passenger,,,,
203479300,Non-fishing,Passenger,,,,
203481300,Non-fishing,Passenger,,,,
203483300,Non-fishing,Passenger,,,,
203484300,Non-fishing,Passenger,,,,
203485300,Non-fishing,Passenger,,,,
203486300,Non-fishing,Passenger,,,,
203486400,Non-fishing,Passenger,,,,
203487300,Non-fishing,Passenger,,,,
203489300,Non-fishing,Passenger,,,,
203505400,Non-fishing,Passenger,,,,
203533200,Non-fishing,Passenger,,,,
203541400,Non-fishing,Passenger,,,,
203548200,Non-fishing,Passenger,,,,
203552400,Non-fishing,Passenger,,,,
203570200,Non-fishing,Passenger,,,,
203577400,Non-fishing,Passenger,,,,
203609200,Non-fishing,Passenger,,,,
203617400,Non-fishing,Passenger,,,,
203623400,Non-fishing,Passenger,,,,
203638400,Non-fishing,Passenger,,,,
203645400,Non-fishing,Passenger,,,,
203646400,Non-fishing,Passenger,,,,
203647400,Non-fishing,Passenger,,,,
203649400,Non-fishing,Passenger,,,,
203653200,Non-fishing,Passenger,,,,
203653400,Non-fishing,Passenger,,,,
203654400,Non-fishing,Passenger,,,,
203655400,Non-fishing,Passenger,,,,
203658400,Non-fishing,Passenger,,,,
203659400,Non-fishing,Passenger,,,,
203660200,Non-fishing,Passenger,,,,
203662400,Non-fishing,Passenger,,,,
203664400,Non-fishing,Passenger,,,,
203667400,Non-fishing,Passenger,,,,
203668400,Non-fishing,Passenger,,,,
203671400,Non-fishing,Passenger,,,,
203674400,Non-fishing,Passenger,,,,
203676400,Non-fishing,Passenger,,,,
203678400,Non-fishing,Passenger,,,,
203681400,Non-fishing,Passenger,,,,
203688400,Non-fishing,Passenger,,,,
203689400,Non-fishing,Passenger,,,,
203692400,Non-fishing,Passenger,,,,
203694400,Non-fishing,Passenger,,,,
203696200,Non-fishing,Passenger,,,,
203696400,Non-fishing,Passenger,,,,
203701400,Non-fishing,Passenger,,,,
203703200,Non-fishing,Passenger,,,,
203706400,Non-fishing,Passenger,,,,
203707200,Non-fishing,Passenger,,,,
203707400,Non-fishing,Passenger,,,,
203709200,Non-fishing,Passenger,,,,
203709400,Non-fishing,Passenger,,,,
203712400,Non-fishing,Passenger,,,,
203715400,Non-fishing,Passenger,,,,
203716400,Non-fishing,Passenger,,,,
203717400,Non-fishing,Passenger,,,,
203718400,Non-fishing,Passenger,,,,
203719400,Non-fishing,Passenger,,,,
203721400,Non-fishing,Passenger,,,,
203722400,Non-fishing,Passenger,,,,
203723400,Non-fishing,Passenger,,,,
203724400,Non-fishing,Passenger,,,,
203725400,Non-fishing,Passenger,,,,
203726400,Non-fishing,Passenger,,,,
203729400,Non-fishing,Passenger,,,,
203731400,Non-fishing,Passenger,,,,
203732400,Non-fishing,Passenger,,,,
203737400,Non-fishing,Passenger,,,,
203738400,Non-fishing,Passenger,,,,
203742400,Non-fishing,Passenger,,,,
203743400,Non-fishing,Passenger,,,,
203744200,Non-fishing,Passenger,,,,
203745200,Non-fishing,Passenger,,,,
203745400,Non-fishing,Passenger,,,,
203746400,Non-fishing,Passenger,,,,
203747400,Non-fishing,Passenger,,,,
203749200,Non-fishing,Passenger,,,,
203749400,Non-fishing,Passenger,,,,
203751400,Non-fishing,Passenger,,,,
203753400,Non-fishing,Passenger,,,,
203755400,Non-fishing,Passenger,,,,
203758400,Non-fishing,Passenger,,,,
203761400,Non-fishing,Passenger,,,,
203763400,Non-fishing,Passenger,,,,
203764400,Non-fishing,Passenger,,,,
203766400,Non-fishing,Passenger,,,,
203768400,Non-fishing,Passenger,,,,
203783200,Non-fishing,Passenger,,,,
203787400,Non-fishing,Passenger,,,,
203793100,Non-fishing,Passenger,,,,
203794200,Non-fishing,Passenger,,,,
203809200,Non-fishing,Passenger,,,,
203810200,Non-fishing,Passenger,,,,
203828400,Non-fishing,Passenger,,,,
203857400,Non-fishing,Passenger,,,,
203861200,Non-fishing,Passenger,,,,
203875400,Non-fishing,Passenger,,,,
203883200,Non-fishing,Passenger,,,,
203888400,Non-fishing,Passenger,,,,
203971100,Non-fishing,Passenger,,,,
203999351,Non-fishing,Passenger,,,,
203999394,Non-fishing,Passenger,,,,
203999396,Non-fishing,Passenger,,,,
203999399,Non-fishing,Passenger,,,,
204041000,Fishing,Set gillnets,Set gillnets,20,89.09,PRT
204201240,Fishing,Pole and Line,Pole and Line,26.5,149.98,PRT
204201270,Fishing,Longliners,Set longlines,15,51.72,PRT
204201360,Fishing,Longliners,Set longlines,29.46,224,PRT
204201370,Fishing,,,,,PRT
204201560,Fishing,Pole and Line,Pole and Line,25.4,138.66,PRT
204202570,Fishing,Pole and Line,Pole and Line,9.15,5.53,
204202940,Fishing,Pole and Line,Pole and Line,11.95,13.09,PRT
204203650,Fishing,Pole and Line,Pole and Line,15.35,42.22,PRT
204203880,Fishing,Pole and Line,Pole and Line,9,4.58,
204204280,Fishing,Pole and Line,Pole and Line,13.5,19.81,PRT
204204560,Fishing,Pole and Line,Pole and Line,9.65,8.28,
204204780,Fishing,Longliners,Set longlines,15.35,40,PRT
204205960,Fishing,Pots and Traps,Pots and Traps,8.98,4.78,
204206740,Fishing,Pole and Line,Pole and Line,20,77.39,PRT
204206750,Fishing,Pole and Line,Pole and Line,16.2,42.2,PRT
204206760,Fishing,Pole and Line,Pole and Line,16.2,42.2,PRT
204208790,Fishing,Pole and Line,Pole and Line,24,98.32,PRT
204209570,Fishing,Pole and Line,Pole and Line,25,148.42,PRT
204209840,Fishing,Pole and Line,Pole and Line,20,86.77,PRT
204209890,Fishing,Longliners,Set longlines,16.1,52.24,PRT
204209950,Fishing,Pole and Line,Pole and Line,19.9,88.01,PRT
204209960,Fishing,Pole and Line,Pole and Line,20,86.64,PRT
204210770,Fishing,Pole and Line,Pole and Line,14,22.19,PRT
204211000,Fishing,Longliners,Drifting longlines,27.5075,225,PRT
204212000,Fishing,,,34.5,273,PRT
204213000,Fishing,,,,,PRT
204218000,Fishing,,,,,
204225000,Fishing,Longliners,Set longlines,25.36,154,PRT
204226000,Fishing,Longliners,Set longlines,27.2,232.695,
204228000,Fishing,Longliners,Drifting longlines,28.6,228,PRT
204229000,Fishing,Trawlers,Trawlers,28.2,249,PRT
204232000,Fishing,Longliners,Drifting longlines,32.8,332,
204233000,Fishing,Longliners,Set longlines,24.75,157.94,PRT
204235000,Fishing,,,28.1,238.2633333,PRT
204236000,Fishing,Longliners,Set longlines,23,123.3,PRT
204237000,Fishing,Longliners,Drifting longlines,21,136.3,PRT
204238000,Fishing,,,,,
204239000,Fishing,,,,,
204242000,Fishing,Set gillnets,Set gillnets,20,51.72,PRT
204243000,Fishing,Trawlers,Trawlers,28,249,PRT
204244000,Fishing,Trawlers,Trawlers,23.6,175.74,PRT
204245000,Fishing,Purse seines,Purse seines,19,53.97,PRT
204248000,Fishing,Purse seines,Purse seines,21.14,66.35,PRT
204250000,Fishing,,,,,PRT
204255000,Fishing,Set gillnets,Set gillnets,20,86.89,PRT
204257000,Fishing,Purse seines,Purse seines,21.5,63.54,PRT
204258000,Fishing,,,,,PRT
204259000,Fishing,,,,,
204260000,Fishing,Trawlers,Trawlers,29.3,217,PRT
204261000,Fishing,Purse seines,Purse seines,22.7,68.58,PRT
204263000,Fishing,Trawlers,Trawlers,23.6,179.53,PRT
204264000,Fishing,Pole and Line,Pole and Line,25.4,138.66,PRT
204265000,Fishing,,,,,PRT
204266000,Fishing,Set gillnets,Set gillnets,15.06,21.99,PRT
204268000,Fishing,,,,,PRT
204269000,Fishing,Set gillnets,Set gillnets,17.32,34.94,PRT
204270000,Fishing,Set gillnets,Set gillnets,15.34,23.78,PRT
204274000,Fishing,Set gillnets,Set gillnets,18.8,35.36,PRT
204275000,Fishing,Set gillnets,Set gillnets,16.75,27.92,PRT
204277000,Fishing,Set gillnets,Set gillnets,18.7,36.76,PRT
204278000,Fishing,,,,,PRT
204284000,Fishing,,,,,PRT
204285000,Fishing,Pole and Line,Pole and Line,18.75,38.88,PRT
204287000,Fishing,Pole and Line,Pole and Line,29.9,186.43,PRT
204807000,Fishing,Pole and Line,Pole and Line,28.1,134,PRT
204810000,Fishing,Pole and Line,Pole and Line,28.1,135,PRT
204811000,Fishing,,,,,PRT
204813000,Fishing,Longliners,Drifting longlines,28,215,PRT
204814000,Fishing,Longliners,Set longlines,28.1,215,PRT
204815000,Fishing,,,28.1,184,PRT
204819000,Fishing,Longliners,Drifting longlines,24.2,188,
204820000,Fishing,Trawlers,Trawlers,84.94,2251,PRT
204821000,Fishing,,,,,
204824000,Fishing,Pole and Line,Pole and Line,30.17,145,PRT
204826000,Fishing,Pole and Line,Pole and Line,31.14,166,PRT
204827000,Fishing,Pole and Line,Pole and Line,30.8,155,PRT
204829000,Fishing,Pole and Line,Pole and Line,25.41,116,PRT
204833000,Fishing,,,,,PRT
204834000,Fishing,Pole and Line,Pole and Line,29.25,145,PRT
204835000,Fishing,Pole and Line,Pole and Line,28.1,134,PRT
204837000,Fishing,,,,,
204838000,Fishing,Pole and Line,Pole and Line,28.1,134,PRT
204848000,Fishing,Pots and Traps,Pots and Traps,29.46,167,PRT
204851000,Fishing,Pole and Line,Pole and Line,25.4,138.52,PRT
204853000,Fishing,Longliners,Drifting longlines,24.9,178.42,
204856000,Fishing,Longliners,Set longlines,29.46,171,PRT
204858000,Fishing,Pole and Line,Pole and Line,29.46,171,PRT
204862000,Fishing,Longliners,Drifting longlines,37.7,319,PRT
205001000,Non-fishing,Tug/Pilot/Supply,Tug,,,
205008600,Non-fishing,Cargo/Tanker,Tanker,,,
205010000,Fishing,,,,,BEL
205013000,Non-fishing,Tug/Pilot/Supply,Tug,,,
205017000,Fishing,Trawlers,Trawlers,23.94,94,BEL
205019000,Non-fishing,Tug/Pilot/Supply,Tug,,,
205022000,Non-fishing,Tug/Pilot/Supply,Tug,,,
205024000,Fishing,,,,,
205025000,Non-fishing,Tug/Pilot/Supply,Tug,,,
205026000,Fishing,Trawlers,Trawlers,18.14,55,BEL
205027000,Fishing,,,,,
205029000,Non-fishing,Tug/Pilot/Supply,Tug,,,
205033000,Non-fishing,Passenger,,,,BEL
205036000,Non-fishing,Tug/Pilot/Supply,Tug,,,
205043000,Non-fishing,Passenger,,,,
205045800,Non-fishing,Cargo/Tanker,Tanker,,,
205051000,Non-fishing,Tug/Pilot/Supply,Tug,,,
205057000,Non-fishing,Tug/Pilot/Supply,Tug,,,
205058000,Non-fishing,Tug/Pilot/Supply,Tug,,,
205059000,Fishing,Trawlers,Trawlers,38.31,387,BEL
205063000,Non-fishing,Tug/Pilot/Supply,Tug,,,
205065000,Non-fishing,Tug/Pilot/Supply,Tug,,,
205067000,Non-fishing,Tug/Pilot/Supply,Tug,,,
205070000,Non-fishing,Tug/Pilot/Supply,Tug,,,
205071000,Non-fishing,Tug/Pilot/Supply,Tug,,,
205074000,Non-fishing,Tug/Pilot/Supply,Tug,,,
205076000,Fishing,,,,135,BEL
205082000,Non-fishing,Tug/Pilot/Supply,Tug,,,
205084000,Non-fishing,Tug/Pilot/Supply,Tug,,,
205086000,Non-fishing,Tug/Pilot/Supply,Tug,,,
205087000,Non-fishing,Tug/Pilot/Supply,Tug,,,
205098000,Fishing,,,,,BEL
205101000,Fishing,Set gillnets,Set gillnets,21.53,133,BEL
205106000,Fishing,Trawlers,Trawlers,33.67,273,BEL
205116000,Non-fishing,Passenger,,,,
205121000,Fishing,,,,37,
205123000,Non-fishing,Tug/Pilot/Supply,Tug,,,
205128000,Fishing,Trawlers,Trawlers,23.99,102,BEL
205141000,Fishing,,,,,
205148000,Fishing,Trawlers,Trawlers,23.82,104,BEL
205149000,Fishing,Trawlers,Trawlers,32.5,251,BEL
205150000,Fishing,Trawlers,Trawlers,27.2,100,BEL
205153000,Fishing,Trawlers,Trawlers,37.2,275,BEL
205155000,Fishing,Trawlers,Trawlers,34.9,279,BEL
205156000,Fishing,,,,,
205160000,Fishing,,,,,
205161000,Fishing,Trawlers,Trawlers,29.8,252,BEL
205162000,Fishing,Trawlers,Trawlers,37.87,385,BEL
205163000,Fishing,,,,,
205164000,Fishing,,,,,
205165000,Fishing,,,,207,BEL
205166000,Fishing,,,,,
205168000,Fishing,,,,,
205169000,Fishing,Trawlers,Trawlers,37.81,384,BEL
205170000,Fishing,Trawlers,Trawlers,37.09,366,BEL
205172000,Non-fishing,Tug/Pilot/Supply,Tug,,,
205177000,Non-fishing,Tug/Pilot/Supply,Tug,,,
205179000,Non-fishing,Tug/Pilot/Supply,Tug,,,
205181000,Non-fishing,Tug/Pilot/Supply,Tug,,,
205185000,Non-fishing,Passenger,,,,
205188000,Non-fishing,Tug/Pilot/Supply,Tug,,,
205189000,Fishing,,,,12,BEL
205191000,Fishing,Trawlers,Trawlers,23.94,139,BEL
205192000,Fishing,Trawlers,Trawlers,38.93,372,BEL
205193000,Non-fishing,Tug/Pilot/Supply,Tug,,,
205197000,Fishing,Trawlers,Trawlers,37.88,311,BEL
205198000,Fishing,Trawlers,Trawlers,37.83,388,BEL
205199000,Non-fishing,Tug/Pilot/Supply,Tug,,,
205200000,Non-fishing,Tug/Pilot/Supply,Tug,,,
205203390,Non-fishing,Tug/Pilot/Supply,Tug,,,
205212390,Non-fishing,Cargo/Tanker,Tanker,,,
205226410,Non-fishing,Passenger,Sailing,,,
205227000,Fishing,Trawlers,Trawlers,37.78,388,BEL
205228000,Fishing,,,,,
205229090,Non-fishing,Cargo/Tanker,Tanker,,,
205232000,Fishing,Trawlers,Trawlers,23.85,138,BEL
205233000,Non-fishing,Tug/Pilot/Supply,Tug,,,
205234000,Non-fishing,Tug/Pilot/Supply,Tug,,,
205236000,Fishing,Trawlers,Trawlers,23.94,130,BEL
205237000,Fishing,Trawlers,Trawlers,37.83,389,BEL
205237290,Non-fishing,Cargo/Tanker,Tanker,,,
205238000,Non-fishing,Tug/Pilot/Supply,Tug,,,
205239000,Fishing,Trawlers,Trawlers,30.7,159,BEL
205240000,Fishing,,,38.22,384,BEL
205241000,Fishing,Trawlers,Trawlers,32.32,336,BEL
205243000,Fishing,Trawlers,Trawlers,37.81,385,BEL
205244000,Fishing,,,,,
205245000,Fishing,,,,82,
205245890,Non-fishing,Cargo/Tanker,Tanker,,,
205245990,Non-fishing,Cargo/Tanker,Tanker,,,
205246000,Fishing,Trawlers,Trawlers,37.96,388,BEL
205247000,Fishing,,,,273,
205247090,Non-fishing,Cargo/Tanker,Tanker,,,
205247700,Non-fishing,Cargo/Tanker,Tanker,,,
205248000,Fishing,,,,,
205249000,Fishing,,,,,
205252690,Non-fishing,Tug/Pilot/Supply,Tug,,,
205254000,Fishing,,,,,
205256290,Non-fishing,Cargo/Tanker,Cargo,,,
205257010,Non-fishing,Passenger,Sailing,,,
205258000,Fishing,Trawlers,Trawlers,23.99,109,BEL
205258890,Non-fishing,Cargo/Tanker,Cargo,,,
205259000,Fishing,,,,234,BEL
205260000,Fishing,,,,264,BEL
205261000,Fishing,Trawlers,Trawlers,22.94,84,BEL
205262000,Fishing,Trawlers,Trawlers,34.8,236,BEL
205263390,Non-fishing,Cargo/Tanker,Cargo,,,
205264000,Fishing,Trawlers,Trawlers,21.91,56,BEL
205264290,Non-fishing,Tug/Pilot/Supply,Tug,,,
205265000,Fishing,Trawlers,Trawlers,23.82,69,BEL
205267669,Non-fishing,Cargo/Tanker,Cargo,,,
205269000,Fishing,Trawlers,Trawlers,16.8,33,BEL
205269190,Non-fishing,Passenger,,,,
205270000,Fishing,,,,,
205271000,Fishing,Trawlers,Trawlers,17,33,BEL
205272000,Fishing,Trawlers,Trawlers,22.32,68,BEL
205273000,Fishing,,,,54,BEL
205273990,Non-fishing,Tug/Pilot/Supply,Tug,,,
205274000,Fishing,,,,,
205275000,Fishing,Trawlers,Trawlers,34.8,254,BEL
205277000,Fishing,Trawlers,Trawlers,30.58,217,BEL
205278000,Fishing,Trawlers,Trawlers,33.53,233,
205280000,Fishing,,,,,
205281000,Fishing,Trawlers,Trawlers,20.01,57,BEL
205282000,Fishing,,,,,
205284000,Fishing,Trawlers,Trawlers,34.9,284,BEL
205284690,Non-fishing,Cargo/Tanker,Cargo,,,
205284990,Non-fishing,Cargo/Tanker,Tanker,,,
205285000,Fishing,Trawlers,Trawlers,19.35,66,BEL
205285590,Non-fishing,Cargo/Tanker,Cargo,,,
205286000,Fishing,Trawlers,Trawlers,23.75,99,BEL
205286790,Non-fishing,Cargo/Tanker,Cargo,,,
205287000,Fishing,,,,79,
205288000,Fishing,,,,,
205289000,Fishing,,,,284,BEL
205289990,Non-fishing,Cargo/Tanker,Cargo,,,
205290000,Fishing,,,,78,BEL
205291000,Fishing,Trawlers,Trawlers,23.82,70,BEL
205292000,Fishing,,,,17,
205293000,Fishing,Trawlers,Trawlers,20.04,68,BEL
205293390,Non-fishing,Cargo/Tanker,Tanker,,,
205294000,Fishing,Trawlers,Trawlers,21,62,BEL
205295690,Non-fishing,Cargo/Tanker,Tanker,,,
205296000,Fishing,Trawlers,Trawlers,23.99,60,BEL
205297000,Fishing,,,,,
205298000,Fishing,,,,198,
205298990,Non-fishing,Cargo/Tanker,Tanker,,,
205299000,Fishing,,,,,
205300000,Non-fishing,Tug/Pilot/Supply,Tug,,,
205300690,Non-fishing,Cargo/Tanker,Tanker,,,
205301000,Fishing,,,,,
205301290,Non-fishing,Cargo/Tanker,Tanker,,,
205302000,Fishing,,,,,
205303000,Fishing,Trawlers,Trawlers,37.8,390,BEL
205304000,Fishing,,,,,
205305000,Fishing,,,,,
205306000,Fishing,Trawlers,Trawlers,37.79,386,BEL
205307000,Fishing,Set gillnets,Set gillnets,21.08,67,BEL
205308000,Fishing,Trawlers,Trawlers,21.39,53,BEL
205311000,Fishing,Set gillnets,Set gillnets,12.68,18,
205311190,Non-fishing,Cargo/Tanker,Tanker,,,
205315000,Fishing,Trawlers,Trawlers,21.97,44,BEL
205316000,Fishing,Trawlers,Trawlers,36.11,351,BEL
205317000,Fishing,,,,,BEL
205319000,Fishing,,,,68,
205320000,Fishing,Trawlers,Trawlers,23.98,88.5,BEL
205321000,Fishing,Trawlers,Trawlers,37.45,357,BEL
205322000,Fishing,Trawlers,Trawlers,37.89,385,BEL
205323000,Fishing,Trawlers,Trawlers,17,42,BEL
205324000,Fishing,,,,,
205325000,Fishing,Trawlers,Trawlers,33.18,143,BEL
205325390,Non-fishing,Cargo/Tanker,Cargo,,,
205327000,Fishing,Trawlers,Trawlers,12.4,22,BEL
205328000,Fishing,Trawlers,Trawlers,19,37,BEL
205331000,Fishing,,,,,
205333000,Fishing,Trawlers,Trawlers,37.72,396,BEL
205334890,Non-fishing,Cargo/Tanker,Cargo,,,
205335000,Fishing,,,,,
205335490,Non-fishing,Cargo/Tanker,Cargo,,,
205336000,Fishing,Trawlers,Trawlers,23.83,140,BEL
205338490,Non-fishing,Cargo/Tanker,Tanker,,,
205340000,Non-fishing,Tug/Pilot/Supply,Tug,,,
205340890,Non-fishing,Cargo/Tanker,Cargo,,,
205344000,Fishing,,,,,
205344390,Non-fishing,Cargo/Tanker,Tanker,,,
205345000,Fishing,Trawlers,Trawlers,37.81,385,BEL
205346000,Fishing,Trawlers,Trawlers,23.99,102,BEL
205346790,Non-fishing,Cargo/Tanker,Tanker,,,
205347300,Non-fishing,Cargo/Tanker,Tanker,,,
